-7730.13	7940.02	1979.41	416.647
-7730.13	7940.02	1977.72	431.352
-7730.13	7940.02	1976.02	400.265
-7730.13	7940.02	1974.33	423.827
-7730.13	7940.02	1972.64	432.617
-7730.13	7940.02	1970.94	420.736
-7730.13	7940.02	1969.25	425.095
-7730.13	7940.02	1967.56	399.937
-7730.13	7940.02	1965.86	402.822
-7730.13	7940.02	1964.17	427.836
-7730.13	7940.02	1962.47	396.789
-7730.13	7940.02	1960.78	414.421
-7730.13	7940.02	1959.08	409.929
-7730.13	7940.02	1957.39	405.438
-7730.13	7940.02	1955.69	399.474
-7730.13	7940.02	1953.99	409.724
-7730.13	7940.02	1952.3	425.865
-7730.13	7940.02	1950.6	412.534
-7730.13	7940.02	1948.9	425.723
-7730.13	7940.02	1947.21	399.141
-7730.13	7940.02	1945.51	415.272
-7730.13	7940.02	1943.81	425.509
-7730.13	7940.02	1942.11	434.27
-7730.13	7940.02	1940.41	420.95
-7730.13	7940.02	1938.71	426.766
-7730.13	7940.02	1937.01	429.636
-7730.13	7940.02	1935.32	422.208
-7730.13	7940.02	1933.62	408.899
-7730.13	7940.02	1931.92	433.83
-7730.13	7940.02	1930.22	414.642
-7730.13	7940.02	1928.51	426.332
-7730.13	7940.02	1926.81	404.212
-7730.13	7940.02	1925.11	407.082
-7730.13	7940.02	1923.41	424.645
-7730.13	7940.02	1921.71	436.325
-7730.13	7940.02	1920.01	437.719
-7730.13	7940.02	1918.31	428.833
-7730.13	7940.02	1916.6	412.607
-7730.13	7940.02	1914.9	425.749
-7730.13	7940.02	1913.2	421.272
-7730.13	7940.02	1911.49	412.394
-7730.13	7940.02	1909.79	428.464
-7730.13	7940.02	1908.09	399.048
-7730.13	7940.02	1906.38	388.711
-7730.13	7940.02	1904.68	378.378
-7730.13	7940.02	1902.97	425.234
-7730.13	7940.02	1901.27	384.111
-7730.13	7940.02	1899.56	413.36
-7730.13	7940.02	1897.85	404.495
-7730.13	7940.02	1896.15	394.167
-7730.13	7940.02	1894.44	410.214
-7730.13	7940.02	1892.74	420.396
-7730.13	7940.02	1891.03	423.251
-7730.13	7940.02	1889.32	398.284
-7730.13	7940.02	1887.61	412.855
-7730.13	7940.02	1885.91	371.797
-7730.13	7940.02	1884.2	406.856
-7730.13	7940.02	1882.49	421.416
-7730.13	7940.02	1880.78	400.86
-7730.13	7940.02	1879.07	399.327
-7730.13	7940.02	1877.36	397.794
-7730.13	7940.02	1875.65	397.723
-7730.13	7940.02	1873.94	412.272
-7730.13	7940.02	1872.23	406.352
-7730.13	7940.02	1870.52	390.204
-7730.13	7940.02	1868.81	379.907
-7730.13	7940.02	1867.1	404.675
-7730.13	7940.02	1865.39	406.063
-7730.13	7940.02	1863.68	382.624
-7730.13	7940.02	1861.96	389.857
-7730.13	7940.02	1860.25	388.327
-7730.13	7940.02	1858.54	417.45
-7730.13	7940.02	1856.82	382.351
-7730.13	7940.02	1855.11	391.037
-7730.13	7940.02	1853.4	427.437
-7730.13	7940.02	1851.68	398.189
-7730.13	7940.02	1849.97	408.325
-7730.13	7940.02	1848.25	395.129
-7730.13	7940.02	1846.54	411.093
-7730.13	7940.02	1844.82	402.274
-7730.13	7940.02	1843.11	396.372
-7730.13	7940.02	1841.39	429.811
-7730.13	7940.02	1839.68	420.993
-7730.13	7940.02	1837.96	397.613
-7730.13	7940.02	1836.24	394.629
-7730.13	7940.02	1834.53	396.013
-7730.13	7940.02	1832.81	395.941
-7730.13	7940.02	1831.09	392.958
-7730.13	7940.02	1829.37	397.251
-7730.13	7940.02	1827.65	402.998
-7730.13	7940.02	1825.94	400.015
-7730.13	7940.02	1824.22	426.12
-7730.13	7940.02	1822.5	363.517
-7730.13	7940.02	1820.78	399.795
-7730.13	7940.02	1819.06	402.629
-7730.13	7940.02	1817.34	402.555
-7730.13	7940.02	1815.62	389.404
-7730.13	7940.02	1813.9	361.73
-7730.13	7940.02	1812.18	393.618
-7730.13	7940.02	1810.45	390.641
-7730.13	7940.02	1808.73	407.992
-7730.13	7940.02	1807.01	375.98
-7730.13	7940.02	1805.29	388.972
-7730.13	7940.02	1803.56	413.569
-7730.13	7940.02	1801.84	377.221
-7730.13	7940.02	1800.12	390.207
-7730.13	7940.02	1798.39	365.479
-7730.13	7940.02	1796.67	377.011
-7730.13	7940.02	1794.95	395.788
-7730.13	7940.02	1793.22	398.613
-7730.13	7940.02	1791.5	375.351
-7730.13	7940.02	1789.77	381.077
-7730.13	7940.02	1788.04	367.967
-7730.13	7940.02	1786.32	392.521
-7730.13	7940.02	1784.59	396.792
-7730.13	7940.02	1782.87	390.926
-7730.13	7940.02	1781.14	379.272
-7730.13	7940.02	1779.41	422.621
-7730.13	7940.02	1777.68	399.388
-7730.13	7940.02	1775.96	377.611
-7730.13	7940.02	1774.23	387.666
-7730.13	7940.02	1772.5	422.302
-7730.13	7940.02	1770.77	413.547
-7730.13	7940.02	1769.04	397.566
-7730.13	7940.02	1767.31	400.381
-7730.13	7940.02	1765.58	391.635
-7730.13	7940.02	1763.85	411.789
-7730.13	7940.02	1762.12	381.374
-7730.13	7940.02	1760.39	407.299
-7730.13	7940.02	1758.66	397.114
-7730.13	7940.02	1756.93	360.944
-7730.13	7940.02	1755.19	404.18
-7730.13	7940.02	1753.46	385.341
-7730.13	7940.02	1751.73	372.281
-7730.13	7940.02	1750.0	379.423
-7730.13	7940.02	1748.26	372.139
-7730.13	7940.02	1746.53	370.626
-7730.13	7940.02	1744.8	382.089
-7730.13	7940.02	1743.06	393.549
-7730.13	7940.02	1741.33	386.267
-7730.13	7940.02	1739.59	380.429
-7730.13	7940.02	1737.86	386.118
-7730.13	7940.02	1736.12	384.604
-7730.13	7940.02	1734.39	397.491
-7730.13	7940.02	1732.65	370.057
-7730.13	7940.02	1730.91	384.382
-7730.13	7940.02	1729.18	415.973
-7730.13	7940.02	1727.44	389.99
-7730.13	7940.02	1725.7	397.108
-7730.13	7940.02	1723.96	394.154
-7730.13	7940.02	1722.23	363.875
-7730.13	7940.02	1720.49	375.308
-7730.13	7940.02	1718.75	355.108
-7730.13	7940.02	1717.01	376.6
-7730.13	7940.02	1715.27	392.335
-7730.13	7940.02	1713.53	353.464
-7730.13	7940.02	1711.79	362.015
-7730.13	7940.02	1710.05	376.307
-7730.13	7940.02	1708.31	367.618
-7730.13	7940.02	1706.57	387.646
-7730.13	7940.02	1704.82	401.925
-7730.13	7940.02	1703.08	365.968
-7730.13	7940.02	1701.34	380.245
-7730.13	7940.02	1699.6	372.998
-7730.13	7940.02	1697.85	378.662
-7730.13	7940.02	1696.11	354.209
-7730.13	7940.02	1694.37	378.513
-7730.13	7940.02	1692.62	335.435
-7730.13	7940.02	1690.88	391.264
-7730.13	7940.02	1689.13	376.858
-7730.13	7940.02	1687.39	385.379
-7730.13	7940.02	1685.64	385.303
-7730.13	7940.02	1683.9	369.475
-7730.13	7940.02	1682.15	377.993
-7730.13	7940.02	1680.41	366.466
-7730.13	7940.02	1678.66	357.806
-7730.13	7940.02	1676.91	360.598
-7730.13	7940.02	1675.16	377.694
-7730.13	7940.02	1673.42	351.873
-7730.13	7940.02	1671.67	346.083
-7730.13	7940.02	1669.92	401.777
-7730.13	7940.02	1668.17	373.107
-7730.13	7940.02	1666.42	357.311
-7730.13	7940.02	1664.67	365.814
-7730.13	7940.02	1662.92	357.169
-7730.13	7940.02	1661.17	382.809
-7730.13	7940.02	1659.42	362.739
-7730.13	7940.02	1657.67	371.234
-7730.13	7940.02	1655.92	374.015
-7730.13	7940.02	1654.17	356.813
-7730.13	7940.02	1652.42	378.147
-7730.13	7940.02	1650.66	386.631
-7730.13	7940.02	1648.91	360.879
-7730.13	7940.02	1647.16	363.659
-7730.13	7940.02	1645.41	392.103
-7730.13	7940.02	1643.65	356.386
-7730.13	7940.02	1641.9	390.521
-7730.13	7940.02	1640.14	376.193
-7730.13	7940.02	1638.39	411.734
-7730.13	7940.02	1636.63	377.466
-7730.13	7940.02	1634.88	347.484
-7730.13	7940.02	1633.12	364.5
-7730.13	7940.02	1631.37	344.497
-7730.13	7940.02	1629.61	388.548
-7730.13	7940.02	1627.85	332.974
-7730.13	7940.02	1626.09	342.866
-7730.13	7940.02	1624.34	389.736
-7730.13	7940.02	1622.58	362.637
-7730.13	7940.02	1620.82	365.408
-7730.13	7940.02	1619.06	363.912
-7730.13	7940.02	1617.3	358.154
-7730.13	7940.02	1615.54	360.923
-7730.13	7940.02	1613.78	376.477
-7730.13	7940.02	1612.02	379.242
-7730.13	7940.02	1610.26	380.585
-7730.13	7940.02	1608.5	350.692
-7730.13	7940.02	1606.74	367.655
-7730.13	7940.02	1604.98	350.55
-7730.13	7940.02	1603.22	340.546
-7730.13	7940.02	1601.46	361.756
-7730.13	7940.02	1599.69	367.356
-7730.13	7940.02	1597.93	406.987
-7730.13	7940.02	1596.17	358.7
-7730.13	7940.02	1594.4	331.694
-7730.13	7940.02	1592.64	361.388
-7730.13	7940.02	1590.88	354.23
-7730.13	7940.02	1589.11	348.491
-7730.13	7940.02	1587.35	349.836
-7730.13	7940.02	1585.58	362.509
-7730.13	7940.02	1583.81	362.435
-7730.13	7940.02	1582.05	353.868
-7730.13	7940.02	1580.28	363.701
-7730.13	7940.02	1578.51	343.818
-7730.13	7940.02	1576.75	363.552
-7730.13	7940.02	1574.98	360.649
-7730.13	7940.02	1573.21	350.677
-7730.13	7940.02	1571.44	347.777
-7730.13	7940.02	1569.67	351.946
-7730.13	7940.02	1567.91	363.179
-7730.13	7940.02	1566.14	360.279
-7730.13	7940.02	1564.37	347.491
-7730.13	7940.02	1562.6	353.069
-7730.13	7940.02	1560.83	361.468
-7730.13	7940.02	1559.05	395.274
-7730.13	7940.02	1557.28	344.382
-7730.13	7940.02	1555.51	345.722
-7730.13	7940.02	1553.74	355.526
-7730.13	7940.02	1551.97	358.274
-7730.13	7940.02	1550.19	355.379
-7730.13	7940.02	1548.42	345.436
-7730.13	7940.02	1546.65	342.545
-7730.13	7940.02	1544.87	335.428
-7730.13	7940.02	1543.1	349.449
-7730.13	7940.02	1541.32	335.288
-7730.13	7940.02	1539.55	342.261
-7730.13	7940.02	1537.77	347.823
-7730.13	7940.02	1536.0	356.198
-7730.13	7940.02	1534.22	368.793
-7730.13	7940.02	1532.45	341.977
-7730.13	7940.02	1530.67	357.383
-7730.13	7940.02	1528.89	369.969
-7730.13	7940.02	1527.11	362.86
-7730.13	7940.02	1525.34	338.88
-7730.13	7940.02	1523.56	362.709
-7730.13	7940.02	1521.78	328.9
-7730.13	7940.02	1520.0	352.721
-7730.13	7940.02	1518.22	351.242
-7730.13	7940.02	1516.44	351.169
-7730.13	7940.02	1514.66	352.5
-7730.13	7940.02	1512.88	372.083
-7730.13	7940.02	1511.1	359.371
-7730.13	7940.02	1509.32	338.244
-7730.13	7940.02	1507.54	339.576
-7730.13	7940.02	1505.76	340.908
-7730.13	7940.02	1503.97	325.407
-7730.13	7940.02	1502.19	356.19
-7730.13	7940.02	1500.41	365.93
-7730.13	7940.02	1498.62	350.434
-7730.13	7940.02	1496.84	358.769
-7730.13	7940.02	1495.06	354.49
-7730.13	7940.02	1493.27	337.605
-7730.13	7940.02	1491.49	337.534
-7730.13	7940.02	1489.7	355.667
-7730.13	7940.02	1487.91	338.792
-7730.13	7940.02	1486.13	369.514
-7730.13	7940.02	1484.34	352.643
-7730.13	7940.02	1482.55	353.968
-7730.13	7940.02	1480.77	327.317
-7730.13	7940.02	1478.98	344.029
-7730.13	7940.02	1477.19	371.921
-7730.13	7940.02	1475.4	350.874
-7730.13	7940.02	1473.61	350.8
-7730.13	7940.02	1471.83	333.958
-7730.13	7940.02	1470.04	336.681
-7730.13	7940.02	1468.25	360.354
-7730.13	7940.02	1466.46	353.296
-7730.13	7940.02	1464.67	315.525
-7730.13	7940.02	1462.87	341.979
-7730.13	7940.02	1461.08	350.28
-7730.13	7940.02	1459.29	339.044
-7730.13	7940.02	1457.5	350.132
-7730.13	7940.02	1455.71	344.479
-7730.13	7940.02	1453.91	344.406
-7730.13	7940.02	1452.12	347.121
-7730.13	7940.02	1450.33	328.928
-7730.13	7940.02	1448.53	352.547
-7730.13	7940.02	1446.74	342.72
-7730.13	7940.02	1444.94	314.789
-7730.13	7940.02	1443.15	378.781
-7730.13	7940.02	1441.35	374.523
-7730.13	7940.02	1439.56	363.308
-7730.13	7940.02	1437.76	340.963
-7730.13	7940.02	1435.96	338.108
-7730.13	7940.02	1434.17	319.952
-7730.13	7940.02	1432.37	357.435
-7730.13	7940.02	1430.57	317.034
-7730.13	7940.02	1428.77	318.357
-7730.13	7940.02	1426.97	333.578
-7730.13	7940.02	1425.17	343.233
-7730.13	7940.02	1423.37	332.046
-7730.13	7940.02	1421.58	352.81
-7730.13	7940.02	1419.77	334.681
-7730.13	7940.02	1417.97	340.163
-7730.13	7940.02	1416.17	331.761
-7730.13	7940.02	1414.37	335.854
-7730.13	7940.02	1412.57	339.944
-7730.13	7940.02	1410.77	335.71
-7730.13	7940.02	1408.97	338.412
-7730.13	7940.02	1407.16	349.432
-7730.13	7940.02	1405.36	320.244
-7730.13	7940.02	1403.56	322.947
-7730.13	7940.02	1401.75	325.65
-7730.13	7940.02	1399.95	351.903
-7730.13	7940.02	1398.14	322.739
-7730.13	7940.02	1396.34	326.824
-7730.13	7940.02	1394.53	305.986
-7730.13	7940.02	1392.73	283.772
-7730.13	7940.02	1390.92	312.774
-7730.13	7940.02	1389.11	337.612
-7730.13	7940.02	1387.3	311.256
-7730.13	7940.02	1385.5	323.636
-7730.13	7940.02	1383.69	353.987
-7730.13	7940.02	1381.88	353.911
-7730.13	7940.02	1380.07	360.745
