2000.06	5753.31
1999.45	5641.63
1998.85	5706.72
1998.24	5742.83
1997.64	5750
1997.03	5757.16
1996.43	5784.98
1995.82	5808.66
1995.22	5737.33
1994.61	5703.19
1994.01	5747.51
1993.4	5762.92
1992.79	5712.29
1992.19	5777.21
1991.58	5792.61
1990.98	5741.99
1990.37	5769.76
1989.76	5748.03
1989.16	5763.41
1988.55	5787.04
1987.95	5847.74
1987.34	5764.21
1986.73	5758.98
1986.12	5741.39
1985.52	5773.23
1984.91	5858.57
1984.3	5647.51
1983.7	5716.38
1983.09	5809.92
1982.48	5808.8
1981.87	5783
1981.26	5781.88
1980.66	5793.09
1980.05	5648.1
1979.44	5757.97
1978.83	5723.99
1978.22	5792.72
1977.61	5799.81
1977.01	5745.3
1976.4	5752.4
1975.79	5763.6
1975.18	5815.84
1974.57	5827.02
1973.96	5702.81
1973.35	5750.93
1972.74	5766.22
1972.13	5777.4
1971.52	5837.77
1970.91	5816.14
1970.3	5810.91
1969.69	5772.91
1969.08	5706.24
1968.47	5807.52
1967.86	5695.83
1967.25	5833.92
1966.64	5849.15
1966.03	5803
1965.42	5736.4
1964.81	5796.65
1964.19	5770.97
1963.58	5814.83
1962.97	5805.52
1962.36	5738.98
1961.75	5762.38
1961.14	5785.77
1960.52	5751.96
1959.91	5844.78
1959.3	5757.88
1958.69	5732.26
1958.08	5784.2
1957.46	5807.55
1956.85	5794.18
1956.24	5678.81
1955.62	5791.91
1955.01	5733.68
1954.4	5781.48
1953.78	5821.11
1953.17	5693.62
1952.56	5822.9
1951.94	5675.09
1951.33	5775.81
1950.72	5803.18
1950.1	5814.25
1949.49	5727.62
1948.87	5653.24
1948.26	5672.47
1947.65	5679.49
1947.03	5755.65
1946.42	5632.52
1945.8	5704.59
1945.19	5703.47
1944.57	5698.28
1943.96	5782.49
1943.34	5765.1
1942.72	5804.58
1942.11	5689.72
1941.49	5696.72
1940.88	5740.25
1940.26	5787.82
1939.65	5668.99
1939.03	5728.73
1938.41	5715.43
1937.8	5677.79
1937.18	5640.18
1936.56	5703.92
1935.95	5706.85
1935.33	5843.49
1934.71	5635.71
1934.1	5687.25
1933.48	5673.97
1932.86	5620.2
1932.24	5631.23
1931.63	5739.4
1931.01	5758.49
1930.39	5664.29
1929.77	5727.88
1929.15	5742.92
1928.54	5737.74
1927.92	5627.44
1927.3	5630.36
1926.68	5730.27
1926.06	5684.68
1925.44	5760.3
1924.82	5593.56
1924.2	5677.24
1923.58	5676.11
1922.97	5662.87
1922.35	5758.59
1921.73	5672.71
1921.11	5715.95
1920.49	5646.24
1919.87	5588.66
1919.25	5704.46
1918.63	5743.62
1918.01	5706.2
1917.39	5692.97
1916.76	5591.13
1916.14	5678.61
1915.52	5705.66
1914.9	5603.87
1914.28	5594.69
1913.66	5649.91
1913.04	5592.45
1912.42	5583.28
1911.8	5646.5
1911.17	5737.85
1910.55	5712.58
1909.93	5747.6
1909.31	5686.17
1908.69	5672.97
1908.06	5659.78
1907.44	5578.31
1906.82	5709.69
1906.2	5640.3
1905.57	5767.6
1904.95	5642.04
1904.33	5697.07
1903.7	5615.69
1903.08	5650.65
1902.46	5729.7
1901.83	5660.39
1901.21	5671.27
1900.58	5670.13
1899.96	5636.93
1899.34	5743.94
1898.71	5646.66
1898.09	5613.49
1897.46	5640.37
1896.84	5627.22
1896.21	5642.09
1895.59	5696.95
1894.96	5619.8
1894.34	5558.68
1893.71	5637.51
1893.09	5640.36
1892.46	5635.22
1891.84	5749.96
1891.21	5624.94
1890.59	5583.86
1889.96	5550.77
1889.33	5625.5
1888.71	5624.36
1888.08	5627.21
1887.45	5562.22
1886.83	5636.88
1886.2	5544
1885.57	5630.6
1884.95	5593.57
1884.32	5564.52
1883.69	5607.22
1883.06	5522.41
1882.44	5596.97
1881.81	5639.64
1881.18	5706.18
1880.55	5629.37
1879.93	5564.53
1879.3	5547.48
1878.67	5586.13
1878.04	5632.72
1877.41	5559.98
1876.78	5646.32
1876.15	5653.11
1875.53	5449.25
1874.9	5547.48
1874.27	5530.45
1873.64	5557.12
1873.01	5591.72
1872.38	5507.19
1871.75	5617.21
1871.12	5536.68
1870.49	5539.51
1869.86	5554.24
1869.23	5521.37
1868.6	5579.72
1867.97	5606.32
1867.34	5498.14
1866.71	5449.45
1866.07	5587.01
1865.44	5494.75
1864.81	5592.63
1864.18	5492.48
1863.55	5574.49
1862.92	5593.13
1862.29	5615.72
