1981.3	6873.38
1979.61	7086.14
1977.91	7256.35
1976.22	7054.29
1974.53	7056.09
1972.84	7038.69
1971.14	7003.58
1969.45	7076.24
1967.76	7075.07
1966.06	7078.34
1964.37	7009.3
1962.67	7211.71
1960.98	7011.41
1959.28	7078.08
1957.59	7399.79
1955.89	7286.53
1954.19	7270.58
1952.5	7198.63
1950.8	7285.83
1949.1	6938.43
1947.41	7143.47
1945.71	7318.99
1944.01	7040.95
1942.31	7055.96
1940.61	7016.51
1938.91	7027.1
1937.22	7137.74
1935.52	7127.7
1933.82	7104.43
1932.12	7131.17
1930.42	7065.26
1928.72	6922.93
1927.01	7178.98
1925.31	6951.43
1923.61	7025.18
1921.91	6979.91
1920.21	7287.18
1918.51	7281.53
1916.8	7005.69
1915.1	6869.42
1913.4	6953.37
1911.69	6943.37
1909.99	7047.82
1908.29	6995.25
1906.58	6923.63
1904.88	6822.7
1903.17	6872.84
1901.47	6952.29
1899.76	6986.26
1898.06	6869.26
1896.35	6904.69
1894.64	7127.65
1892.94	7015.07
1891.23	7007.99
1889.52	7077.05
1887.82	6908.9
1886.11	6954.53
1884.4	7064.54
1882.69	7091.1
1880.98	6896.73
1879.27	7013.99
1877.56	6951.33
1875.85	6757.08
1874.14	6864.07
1872.43	7136.2
1870.72	6904.02
1869.01	6964.16
1867.3	7088.56
1865.59	6885.72
1863.88	6877.19
1862.17	6819.02
1860.45	6766.7
1858.74	6934.81
1857.03	6901.46
1855.31	6900.22
1853.6	6839.17
1851.89	6853.98
1850.17	6930.04
1848.46	6809.23
1846.74	6742.4
1845.03	6752.84
1843.31	6721.01
1841.6	6852.38
1839.88	6910.87
1838.16	6893.59
1836.45	6804.97
1834.73	6824.11
1833.01	6926.22
1831.29	6932.24
1829.58	6773.82
1827.86	6776.94
1826.14	6641.88
1824.42	6637.75
1822.7	6779.04
1820.98	6994.42
1819.26	6972.78
1817.54	6913.37
1815.82	6685.42
1814.1	6687.09
1812.38	6630.67
1810.66	6816.78
1808.94	6805.36
1807.21	6648.77
1805.49	6865.25
1803.77	6865.43
1802.05	6704.55
1800.32	6752.63
1798.6	6593.29
1796.87	6605.11
1795.15	6760.46
1793.43	6627.29
1791.7	6602.86
1789.97	6721.9
1788.25	6742.37
1786.52	6872.92
1784.8	6736.95
1783.07	6561.94
1781.34	6586.76
1779.62	6530.52
1777.89	6675.45
1776.16	6829
1774.43	6570.23
1772.7	6686.14
1770.97	6867.07
1769.25	6648.92
1767.52	6507.45
1765.79	6621.83
1764.06	6752.06
1762.33	6779.67
1760.59	6716.28
1758.86	6742.44
1757.13	6524.59
1755.4	6484.37
1753.67	6664.98
1751.94	6678.14
1750.2	6728.8
1748.47	6488.07
1746.74	6691.62
1745	6482.71
1743.27	6634.28
1741.53	6510.49
1739.8	6775.84
1738.06	6587.23
1736.33	6669.52
1734.59	6637.99
1732.86	6643.91
1731.12	6386.37
1729.38	6629.83
1727.65	6622.8
1725.91	6627.27
1724.17	6572.76
1722.43	6590.19
1720.69	6542.9
1718.95	6436.68
1717.22	6582.05
1715.48	6490.23
1713.74	6569.43
1712	6628.49
1710.25	6594.16
1708.51	6562.72
1706.77	6397.77
1705.03	6432.4
1703.29	6520.13
1701.55	6465.76
1699.8	6468.8
1698.06	6562.21
1696.32	6393.13
1694.57	6569.67
1692.83	6508.17
1691.09	6516.93
1689.34	6329.36
1687.6	6425.54
1685.85	6564.65
1684.11	6474.57
1682.36	6536.29
1680.61	6582.24
1678.87	6406.33
1677.12	6452.29
1675.37	6402.37
1673.62	6343.88
1671.88	6292.57
1670.13	6583.02
1668.38	6464.49
1666.63	6318.85
1664.88	6319.02
1663.13	6154.89
1661.38	6469.35
1659.63	6452.35
1657.88	6299.72
1656.13	6358.42
1654.38	6241.54
1652.62	6402.97
1650.87	6447.35
1649.12	6424.67
1647.37	6547.46
1645.61	6543.29
1643.86	6413.68
1642.11	6657.55
1640.35	6394.01
1638.6	6667.7
1636.84	6382.9
1635.09	6261.99
1633.33	6265
1631.57	6184.02
1629.82	6484.51
1628.06	6269.76
1626.3	6197.36
1624.55	6309.9
1622.79	6355.56
1621.03	6288.87
1619.27	6266.27
1617.51	6510.89
1615.75	6316.32
1613.99	6374.71
1612.23	6354.95
1610.47	6455.91
1608.71	6365.15
1606.95	6104.08
1605.19	6144
1603.43	6199.51
1601.67	6203.92
1599.9	6286.35
1598.14	6338.96
1596.38	6202.97
1594.61	6116.66
1592.85	6405.94
1591.08	6291.28
1589.32	6047.74
1587.55	6226.39
1585.79	6113.24
1584.02	6107.75
1582.26	6134.81
1580.49	6209.97
1578.72	6238.41
1576.96	6173.47
1575.19	6102.9
1573.42	6194.98
1571.65	6265.81
1569.88	6070.87
1568.12	6162.9
1566.35	6212.49
1564.58	6250.77
1562.81	6099.77
1561.04	6171.94
1559.26	6181.96
1557.49	6268.19
1555.72	6093.33
1553.95	6130.16
1552.18	6085.17
1550.4	6040.19
1548.63	6045.99
1546.86	6191.35
1545.08	6037.85
1543.31	6218.37
1541.54	6087.47
1539.76	6076.35
1537.99	6084.95
1536.21	6111.84
1534.43	5968.4
1532.66	6060.04
1530.88	6131.95
1529.1	5954.83
1527.33	5960.62
1525.55	5970.63
1523.77	5984.85
1521.99	5888.02
1520.21	6042.78
1518.43	6114.58
1516.65	5947.55
1514.87	5936.47
1513.09	5914.17
1511.31	5957.86
1509.53	6205.03
1507.75	6186.9
1505.97	6008.83
1504.18	5938.84
1502.4	5965.64
1500.62	6127.03
1498.84	5947.72
1497.05	5963.29
1495.27	5861.15
1493.48	5809.49
1491.7	5860.09
1489.91	6040.89
1488.13	5955.62
1486.34	6043.95
1484.55	6018.88
1482.77	5989.63
1480.98	5971.58
1479.19	5963.33
1477.4	5914.53
1475.62	5991.57
1473.83	6051.8
1472.04	5979.25
1470.25	6005.93
1468.46	6082.88
1466.67	5819.06
1464.88	5849.94
1463.09	5949.2
1461.3	5961.9
1459.5	5988.54
1457.71	6093.29
1455.92	5997.15
1454.13	5940.11
1452.33	5817.56
1450.54	5998.91
1448.75	5909.84
1446.95	5826.39
1445.16	5791.72
1443.36	6055.08
1441.57	6057.97
1439.77	5863.19
1437.97	6048.43
1436.18	5928.87
1434.38	6048.63
1432.58	6000.05
1430.78	5887.53
1428.99	5833.44
1427.19	5993.43
1425.39	5885.15
1423.59	5983.92
1421.79	5838.18
1419.99	5759.16
1418.19	5853.73
1416.39	5938.54
1414.59	5910.9
1412.78	5861.07
1410.98	5992.99
1409.18	5808.63
1407.38	5939.12
1405.57	5807.52
1403.77	5870.03
1401.97	5847.99
1400.16	5892.45
1398.36	5816.38
1396.55	5812.36
1394.75	5656.04
1392.94	5714.35
1391.13	5780.93
1389.33	5721.57
1387.52	5730.02
1385.71	5695.59
1383.9	5839.56
1382.1	5809.27
1380.29	5877.12
1378.48	5744.57
1376.67	5790.31
1374.86	6088.8
1373.05	5844.43
1371.24	5903.92
1369.43	5899.88
1367.62	5692.97
1365.8	5849.03
1363.99	5544.27
1362.18	5678.24
1360.37	5646.67
1358.55	5726.78
1356.74	5542.23
1354.92	5609.93
1353.11	5838.79
1351.29	5648.82
1349.48	5693.03
1347.66	5763.39
1345.85	5620.36
1344.03	5573.72
1342.21	5505.09
1340.4	5510.77
1338.58	5629.23
1336.76	5636.25
1334.94	5750.5
1333.12	5687.4
1331.3	5748
1329.48	5609.36
1327.66	5579.3
1325.84	5676.95
1324.02	5719.65
1322.2	5471.33
1320.38	5519.54
1318.56	5680.23
1316.73	5632.35
1314.91	5595.47
1313.09	5621.67
1311.26	5521.74
1309.44	5563.02
1307.62	5637.16
1305.79	5601.68
1303.97	5541.56
1302.14	5478.73
1300.31	5561.04
1298.49	5662.48
1296.66	5736.5
1294.83	5634
1293.01	5647.81
1291.18	5628.8
1289.35	5574.24
1287.52	5641.36
1285.69	5503.46
1283.86	5599.26
1282.03	5528.36
1280.2	5647.33
1278.37	5536.86
1276.54	5500.15
1274.71	5587.65
1272.87	5574.14
1271.04	5686.15
1269.21	5578.51
1267.38	5413.65
1265.54	5461.53
1263.71	5569.37
1261.87	5700.33
1260.04	5494.71
1258.2	5625.63
1256.37	5678.86
1254.53	5672.16
1252.69	5579.71
1250.86	5484.57
1249.02	5454.79
1247.18	5550.17
1245.34	5665.9
1243.51	5554.51
1241.67	5735.45
1239.83	5662.15
1237.99	5700.3
1236.15	5720.78
1234.31	5537.51
1232.47	5579.74
1230.62	5562.21
1228.78	5445.6
1226.94	5472.9
1225.1	5531.38
1223.25	5572.2
1221.41	5676.75
1219.57	5596.85
1217.72	5521.05
1215.88	5525.25
1214.03	5747.59
1212.19	5663.68
1210.34	5675.96
1208.49	5537.95
1206.65	5487.98
1204.8	5486.76
1202.95	5600.56
1201.11	5542.5
1199.26	5457.41
1197.41	5541.38
1195.56	5522.58
1193.71	5561.9
1191.86	5487.69
1190.01	5385.14
1188.16	5605.46
1186.31	5700.09
1184.45	5841.93
1182.6	5731.29
1180.75	5674.68
1178.9	5649.13
1177.04	5545.36
1175.19	5610.2
1173.34	5536.14
1171.48	5630.61
1169.63	5526.93
1167.77	5506.83
1165.92	5411.3
1164.06	5439.73
1162.2	5480.25
1160.35	5487.1
1158.49	5497.99
1156.63	5573.46
1154.77	5577.59
1152.91	5472.78
1151.05	5565.68
1149.19	5581.92
1147.33	5616.96
1145.47	5664.07
1143.61	5559.36
1141.75	5485.58
1139.89	5421.23
1138.03	5587.84
1136.17	5629.54
1134.3	5569.23
1132.44	5573.35
1130.58	5562.71
1128.71	5589.62
1126.85	5455.63
1124.98	5749.31
1123.12	5664.93
1121.25	5644.9
1119.38	5604.78
1117.52	5689.23
1115.65	5465.69
1113.78	5634.47
1111.91	5487.32
1110.05	5452.63
1108.18	5603.91
1106.31	5769.83
1104.44	5519.82
1102.57	5731.14
1100.7	5592.18
1098.83	5696.49
1096.96	5723.26
1095.08	5516.28
1093.21	5661.92
1091.34	5496.43
1089.47	5516.55
1087.59	5539.33
1085.72	5500.72
1083.84	5615.52
1081.97	5455.56
1080.1	5603.65
1078.22	5677.03
1076.34	5557.15
1074.47	5677.13
1072.59	5629.23
1070.71	5677.23
1068.84	5544.13
1066.96	5654.7
1065.08	5620.15
1063.2	5709.35
1061.32	5753.29
1059.44	5793.21
1057.56	5795.89
1055.68	6997.63
1053.8	5991.29
1051.92	5798.59
1050.04	5773.37
1048.15	5728.23
1046.27	5815.9
1044.39	5802.63
1042.5	5780.08
1040.62	5926.06
1038.74	6066.66
1036.85	5822.57
1034.96	6083.8
1033.08	6079.76
1031.19	6160.56
1029.31	6189.64
1027.42	6284.94
1025.53	6237.15
1023.64	6181.44
1021.76	6395.84
1019.87	6551.89
1017.98	6448.51
1016.09	6440.42
1014.2	6527.58
1012.31	6638.5
1010.42	7017.75
1008.53	7039.95
1006.63	6892.98
1004.74	7006.35
1002.85	6958.52
1000.96	7213.13
999.062	7450.46
997.168	7497.6
995.274	7755.87
993.379	7775.21
991.483	8097.94
989.588	8102.68
987.692	8313.11
985.795	8412.71
983.898	8507
982.001	8705.33
980.103	8576.88
978.205	8651.3
976.306	8859.99
974.407	8682.89
972.507	8825.67
970.607	8721.02
968.707	8662.46
966.806	8773.58
964.905	8801.82
963.003	8706.47
961.101	8972.58
959.198	8786.57
957.295	8751.72
955.392	8684.04
953.488	8574.38
951.583	8531.72
949.678	8729.25
947.773	8874.21
945.868	8713.44
943.961	8525.2
942.055	8390.8
940.148	8367.9
938.24	8140.54
936.333	8235.64
934.424	8051.65
932.516	7853.33
930.606	7674.75
928.697	7412.46
926.787	7287.73
924.876	7147.34
922.965	7038.42
921.054	7028.95
919.142	6794.57
917.23	6726.33
915.317	6787.52
913.404	6638.29
911.49	6736.05
909.576	6541.19
907.662	6533.15
905.747	6523.81
903.832	6492.29
901.916	6522.11
900	6636.72
898.083	6572.58
896.166	6391.1
894.248	6475.67
892.33	6505.46
890.412	6440.1
888.493	6497.24
886.574	6498.34
884.654	6310.62
882.734	6385.98
880.813	6458.69
878.892	6376.52
876.97	6222.82
875.048	6266.9
873.126	6305.77
871.203	6348.51
869.28	6539.41
867.356	6461.23
865.432	6444.14
863.507	6386.79
861.582	6268.43
859.656	6304.63
857.73	6331.72
855.804	6227.73
853.877	6439.06
851.949	6371.42
850.022	6455.53
848.093	6359.38
846.165	6391.61
844.235	6396.6
842.306	6396.41
840.376	6409.17
838.445	6367.53
836.514	6415.25
834.583	6350.33
832.651	6581.79
830.719	6462.52
828.786	6384.7
826.853	6339.24
824.919	6666.16
822.985	6447.45
821.051	6511.86
819.116	6507.75
817.18	6476.53
815.244	6530.54
813.308	6340.52
811.371	6546.86
809.434	6482.1
807.496	6376.08
805.558	6432.63
803.619	6655.51
801.68	6476.04
799.741	6377.85
797.801	6595.43
795.86	6539.78
793.919	6351.48
791.978	6472.33
790.036	6470.81
788.094	6420.39
786.151	6255.45
784.208	6385.21
782.265	6172.77
780.321	6235.62
778.376	6283.01
776.431	6371.51
774.486	6255.65
772.54	6269.6
770.593	6220.6
768.646	6338.56
766.699	6419.24
764.751	6365.11
762.803	6332.81
760.855	6405.73
758.906	6088.7
756.956	6238.58
755.006	6321.73
753.055	6424.06
751.105	6348.22
749.153	6239.11
747.201	6205.62
745.249	6364.23
743.296	6215.5
741.343	6029.72
739.389	6207.45
737.435	6319.84
735.48	6340.09
733.525	6274.66
731.57	6306.42
729.614	6329.21
727.657	6295.77
725.7	6344.11
723.743	6255.76
721.785	6272.15
719.827	6280.88
717.868	6281.95
715.909	6358.3
713.949	6327.45
711.989	6396.1
710.028	6395.86
708.067	6257.94
706.106	6445.08
704.144	6448.64
702.181	6383.42
700.218	6352.61
698.255	6489.89
696.291	6241.39
694.326	6457.54
692.362	6388.57
690.396	6314.54
688.43	6369
686.464	6358.58
684.497	6519.78
682.53	6567.79
680.563	6544.62
678.595	6612.93
676.626	6528.81
674.657	6669.45
672.687	6339.1
670.717	6487.33
668.747	6610.12
666.776	6850.82
664.805	6594.29
662.833	6561.01
660.86	6692.54
658.888	6559.15
656.914	6638.66
654.941	6671.27
652.966	6653.21
650.992	6507.3
649.016	6417.14
647.041	6472.54
645.065	6477.32
643.088	6568.1
641.111	6461.57
639.133	6635.74
637.155	6602.55
635.177	6761.44
633.198	6752.24
631.218	6508.13
629.239	6766.67
627.258	6890.02
625.277	6904.77
623.296	6668.42
621.314	6777.83
619.332	6656.39
617.349	6843.91
615.366	6885.12
613.382	6631.41
611.398	6815.03
609.413	6831.02
607.428	6648.02
605.442	6676.64
603.456	6666.21
601.469	6673.41
599.482	6595.05
597.495	6695.34
595.507	6483.72
593.518	6571.41
591.529	6684.2
589.54	6673.79
587.55	6490.01
585.559	6745.91
583.568	6672.71
581.577	6553.08
579.585	6495.01
577.593	6571.23
575.6	6685.05
573.606	6530.42
571.612	6668.01
569.618	6739.09
567.623	6739.96
565.628	6901.21
563.632	6866.96
561.636	6912.88
559.639	7111.52
557.642	6905.75
555.644	6916.58
553.646	7038.76
551.647	7287.2
549.648	7683.08
547.648	7636.2
545.648	7831.82
543.648	8324.74
541.646	8756.21
539.645	9098.78
537.643	9822.03
535.64	11179.1
533.637	12961.1
531.633	15905.1
529.629	21705.6
527.625	31972.9
525.62	48841
523.614	68084.2
521.608	77315.7
519.601	72275.6
517.594	59738.2
515.587	46703.9
513.579	36505.8
511.57	29695.9
509.561	24803.1
507.552	22124.7
505.542	20232.4
503.531	19168
501.52	18336.6
499.509	17873.5
497.497	16863.8
495.484	15715.6
493.471	14371.6
491.458	13311.5
489.444	12310.2
487.429	11701.5
485.414	11151.4
483.399	10565.7
481.383	10368.4
479.366	10057.1
477.349	9786.89
475.332	9553.98
473.314	9296.4
471.295	9089.73
469.276	8989.65
467.257	8899.52
465.237	8711.67
463.216	8495.44
461.195	8468.59
459.174	8287.16
457.152	8301.17
455.129	8226.17
453.106	8062.23
451.083	8054.04
449.059	7942.1
447.034	8003.09
445.009	8004.8
442.984	7921.34
440.958	7870
438.931	8072.81
436.904	7931.42
434.876	7943
432.848	8075.37
430.82	7833.03
428.791	7881.58
426.761	7917.79
424.731	7857.92
422.7	7613.41
420.669	7597.95
418.637	7701.87
416.605	7631.04
414.573	7551.63
412.539	7868.2
410.506	7517.09
408.472	7727.81
406.437	7442.04
404.402	7644.07
402.366	7607.75
400.33	7511.29
398.293	7651.77
396.255	7534.49
394.218	7546.08
392.179	7539.26
390.141	7453.97
388.101	7602.86
386.061	7622.99
384.021	7749.71
381.98	7786.94
379.938	7766.59
377.897	7531.99
375.854	7721.02
373.811	7568.54
371.768	7688.95
369.724	7575.69
367.679	7644.68
365.634	7686.74
363.588	7484.34
361.542	7640.05
359.495	7562.36
357.448	7677.66
355.401	7717.21
353.352	7773.82
351.304	7692.51
349.254	7736.9
347.205	7817.85
345.154	7810.96
343.103	7672.43
341.052	7724.08
339	7831.75
336.948	7793.19
334.895	7835.03
332.841	7759.96
330.787	7835.86
328.733	7926.31
326.678	7992.39
324.622	7980.6
322.566	8019.88
320.509	7789.28
318.452	7925.8
316.394	7895.81
314.336	7977.57
312.277	8067.79
310.218	8165.25
308.158	8157.06
306.098	8170.72
304.037	8235.31
301.975	8244.08
299.913	8267.4
297.851	8302.82
295.787	8293.39
293.724	8373.61
291.66	8138.89
289.595	8135.55
287.53	7890.11
285.464	7903.79
283.398	7944.07
281.331	7866.99
279.263	7907.26
277.195	7906.4
275.127	7791.92
273.058	7829.75
270.988	7436.31
268.918	7537.01
266.848	7713.72
264.776	7797.39
262.705	7748.28
260.632	7606.29
258.559	7552.43
256.486	7497.38
254.412	7465.27
252.338	7499.45
250.263	7463.74
248.187	7482.24
246.111	7500.73
244.034	7432.53
241.957	7319.84
239.879	7347.98
237.801	7273.86
235.722	7270.72
233.643	7357.76
231.563	7317.34
229.482	7043.83
227.401	7090.01
225.319	6941.6
223.237	7152.27
221.154	7021.92
219.071	7006.85
216.987	7021.77
214.903	6982.71
212.818	7073.17
210.732	7140.8
208.646	6986.69
206.559	7008.78
204.472	7008.1
202.384	7112.79
200.296	6988.77
198.207	7029.98
196.118	7000.57
194.028	6959.21
191.937	7151.06
189.846	7132.39
187.754	7208.16
185.662	7118.99
183.569	7183.96
181.476	7348.01
179.382	7229.02
177.287	7446.68
175.192	7439.89
173.096	7400.89
171	7394.11
168.903	7332.49
166.806	7340.03
164.708	7403.57
162.609	7414.66
160.51	7305.45
158.41	7372.52
156.31	7425.26
154.209	7256.63
152.108	7384.32
150.006	7432.25
147.903	7439.73
145.8	7300.99
143.696	7432.09
141.592	7472.82
139.487	7473.14
137.382	7494.84
135.276	7406.12
133.169	7243.87
131.062	7436.45
128.954	7269.53
126.846	7387.29
124.737	7264.33
122.627	7236.25
120.517	7299.42
118.407	7227.51
116.295	7251.56
114.183	7289.8
112.071	7310.26
109.958	7263.27
107.844	7314.48
105.73	6989.63
103.615	6995.96
101.5	6962.1
99.384	6878.64
97.2675	6892.07
95.1503	6768.52
93.0326	6643.86
90.9142	6529.88
88.7953	6465.52
86.6758	6574.59
84.5557	6570.38
82.4349	6467.16
80.3136	6349.85
78.1917	6368.09
