1322.04	6494.53
1320.94	6724.29
1319.84	6898.34
1318.74	6774.44
1317.64	6530.07
1316.54	6676.8
1315.44	6673.46
1314.34	6838.29
1313.24	6855.37
1312.14	6779.3
1311.04	6791.85
1309.94	6965.64
1308.84	6889.58
1307.74	6829.45
1306.64	6726.2
1305.53	6856.76
1304.43	6898.78
1303.33	6822.8
1302.23	7012.26
1301.13	6868.24
1300.02	6796.83
1298.92	6850.15
1297.82	6663.15
1296.72	6782.21
1295.61	6599.81
1294.51	6659.93
1293.41	6738.15
1292.3	6786.9
1291.2	6702.01
1290.1	6777.92
1288.99	6813.05
1287.89	6651.22
1286.78	6582.24
1285.68	6601.54
1284.57	6765.66
1283.47	6972.71
1282.36	6874.31
1281.26	6848.32
1280.15	6725.1
1279.05	6690.1
1277.94	6569.2
1276.83	6577.18
1275.73	6569.33
1274.62	6545.67
1273.51	6632.71
1272.41	6439.64
1271.3	6560.55
1270.19	6649.8
1269.09	6727.74
1267.98	6424.17
1266.87	6475.04
1265.76	6726.71
1264.66	6542.87
1263.55	6474.13
1262.44	6637.72
1261.33	6668.21
1260.22	6673.88
1259.11	6596.15
1258	6617.61
1256.89	6573.71
1255.78	6628.97
1254.67	6632.39
1253.56	6509.67
1252.45	6400.51
1251.34	6696.69
1250.23	6589.78
1249.12	6408.62
1248.01	6729.41
1246.9	6591.04
1245.79	6484.22
1244.68	6676.61
1243.57	6394.37
1242.46	6640.69
1241.34	6466.47
1240.23	6508.12
1239.12	6471.09
1238.01	6548.68
1236.89	6817.24
1235.78	6638.64
1234.67	6565.66
1233.56	6553.35
1232.44	6453.47
1231.33	6535.48
1230.21	6545.62
1229.1	6421.11
1227.99	6321.31
1226.87	6544.63
1225.76	6767.87
1224.64	6701.71
1223.53	6608.66
1222.41	6564.97
1221.3	6375.57
1220.18	6515.73
1219.07	6487.75
1217.95	6636.8
1216.84	6422.88
1215.72	6468.85
1214.6	6456.58
1213.49	6601.06
1212.37	6127.57
1211.25	6410.84
1210.14	6485.87
1209.02	6343.81
1207.9	6494.9
1206.78	6310.39
1205.67	6336.18
1204.55	6476
1203.43	6405.61
1202.31	6315.13
1201.19	6378.89
1200.07	6529.79
1198.96	6222.6
1197.84	6371.23
1196.72	6513.12
1195.6	6516.5
1194.48	6566.77
1193.36	6369.21
